,0,1,2,3,4,label
40,"[1, 52, 0]","[0, 52, 44]","[1, 40, 45]","[1, 728, 45]","[0, 40, 58]",210
41,"[1, 52, 0]","[0, 52, 48]","[1, 40, 48]","[1, 657, 50]","[0, 40, 121]",210
42,"[1, 52, 0]","[0, 52, 49]","[1, 40, 49]","[1, 657, 50]","[0, 40, 121]",210
43,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 42]","[0, 40, 159]",210
44,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 42]","[0, 40, 161]",210
45,"[1, 52, 0]","[0, 52, 48]","[1, 40, 48]","[1, 657, 50]","[0, 40, 164]",210
46,"[1, 52, 0]","[0, 52, 41]","[1, 40, 42]","[1, 657, 43]","[0, 40, 191]",210
47,"[1, 52, 0]","[0, 52, 40]","[1, 40, 41]","[1, 657, 42]","[0, 40, 125]",210
48,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 138]",210
49,"[1, 52, 0]","[0, 52, 40]","[1, 40, 41]","[1, 657, 41]","[0, 40, 85]",210
50,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 117]",210
51,"[1, 52, 0]","[0, 52, 42]","[1, 40, 43]","[1, 657, 44]","[0, 40, 170]",210
52,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 42]","[0, 40, 175]",210
53,"[1, 52, 0]","[0, 52, 43]","[1, 40, 43]","[1, 657, 44]","[0, 40, 84]",210
54,"[1, 52, 0]","[0, 52, 44]","[1, 40, 44]","[1, 657, 45]","[0, 40, 218]",210
55,"[1, 52, 0]","[0, 52, 39]","[1, 40, 40]","[1, 657, 41]","[0, 40, 215]",210
56,"[1, 52, 0]","[0, 52, 51]","[1, 40, 51]","[1, 657, 52]","[0, 40, 137]",210
57,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 41]","[0, 40, 145]",210
58,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 42]","[0, 40, 188]",210
59,"[1, 52, 0]","[0, 52, 43]","[1, 40, 43]","[1, 657, 44]","[0, 40, 137]",210
60,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 210]",210
61,"[1, 52, 0]","[0, 52, 45]","[1, 40, 45]","[1, 657, 46]","[0, 40, 167]",210
62,"[1, 52, 0]","[0, 52, 46]","[1, 40, 47]","[1, 657, 47]","[0, 40, 72]",210
63,"[1, 52, 0]","[0, 52, 64]","[1, 40, 65]","[1, 657, 66]","[0, 40, 102]",210
64,"[1, 52, 0]","[0, 52, 40]","[1, 40, 41]","[1, 657, 41]","[0, 40, 229]",210
65,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 43]","[0, 40, 153]",210
66,"[1, 52, 0]","[0, 52, 52]","[1, 40, 52]","[1, 657, 68]","[0, 40, 263]",210
67,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 44]","[0, 40, 155]",210
68,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 42]","[0, 40, 231]",210
69,"[1, 52, 0]","[0, 52, 62]","[1, 40, 63]","[1, 657, 64]","[0, 40, 167]",210
70,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 42]","[0, 40, 65]",210
71,"[1, 52, 0]","[0, 52, 47]","[1, 40, 48]","[1, 657, 48]","[0, 40, 161]",210
72,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 220]",210
73,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 157]",210
74,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 226]",210
75,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 146]",210
76,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 728, 42]","[0, 40, 58]",210
77,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 41]","[0, 40, 128]",210
78,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 58]","[0, 40, 191]",210
79,"[1, 52, 0]","[0, 52, 44]","[1, 40, 45]","[1, 657, 46]","[0, 40, 82]",210
80,"[1, 52, 0]","[0, 52, 42]","[1, 40, 42]","[1, 657, 42]","[0, 40, 146]",210
81,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 160]",210
82,"[1, 52, 0]","[0, 52, 49]","[1, 40, 50]","[1, 657, 50]","[0, 40, 72]",210
83,"[1, 52, 0]","[0, 52, 42]","[1, 40, 43]","[1, 657, 43]","[0, 40, 165]",210
84,"[1, 52, 0]","[0, 52, 40]","[1, 40, 41]","[1, 657, 41]","[0, 40, 197]",210
85,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 66]",210
86,"[1, 52, 0]","[0, 52, 45]","[1, 40, 45]","[1, 657, 46]","[0, 40, 113]",210
87,"[1, 52, 0]","[0, 52, 48]","[1, 40, 49]","[1, 657, 49]","[0, 40, 176]",210
88,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 43]","[0, 40, 228]",210
89,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 139]",210
90,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 41]","[0, 40, 51]",210
91,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 41]","[0, 40, 159]",210
92,"[1, 52, 0]","[0, 52, 42]","[1, 40, 42]","[1, 657, 42]","[0, 40, 210]",210
93,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 42]","[0, 40, 166]",210
94,"[1, 52, 0]","[0, 52, 42]","[1, 40, 42]","[1, 657, 43]","[0, 40, 58]",210
95,"[1, 52, 0]","[0, 52, 46]","[1, 40, 46]","[1, 657, 47]","[0, 40, 162]",210
96,"[1, 52, 0]","[0, 52, 57]","[1, 40, 57]","[1, 657, 58]","[0, 40, 182]",210
97,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 230]",210
98,"[1, 52, 0]","[0, 52, 51]","[1, 40, 52]","[1, 657, 52]","[0, 40, 241]",210
99,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 63]",210
100,"[1, 52, 0]","[0, 52, 43]","[1, 40, 43]","[1, 657, 44]","[0, 40, 65]",210
101,"[1, 52, 0]","[0, 52, 43]","[1, 40, 43]","[1, 657, 43]","[0, 40, 112]",210
102,"[1, 52, 0]","[0, 52, 46]","[1, 40, 47]","[1, 657, 47]","[0, 40, 221]",210
103,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 67]",210
104,"[1, 52, 0]","[0, 52, 45]","[1, 40, 45]","[1, 657, 46]","[0, 40, 71]",210
105,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 212]",210
106,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 41]","[0, 40, 239]",210
107,"[1, 52, 0]","[0, 52, 42]","[1, 40, 42]","[1, 657, 43]","[0, 40, 74]",210
108,"[1, 52, 0]","[0, 52, 44]","[1, 40, 45]","[1, 657, 46]","[0, 40, 145]",210
109,"[1, 52, 0]","[0, 52, 47]","[1, 40, 47]","[1, 657, 68]","[0, 40, 86]",210
110,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 728, 41]","[0, 40, 238]",210
111,"[1, 52, 0]","[0, 52, 43]","[1, 40, 44]","[1, 657, 44]","[0, 40, 100]",210
112,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 232]",210
113,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 43]","[0, 40, 109]",210
114,"[1, 52, 0]","[0, 52, 40]","[1, 40, 41]","[1, 657, 41]","[0, 40, 112]",210
115,"[1, 52, 0]","[0, 52, 51]","[1, 40, 52]","[1, 728, 52]","[0, 40, 124]",210
116,"[1, 52, 0]","[0, 52, 42]","[1, 40, 42]","[1, 657, 43]","[0, 40, 195]",210
117,"[1, 52, 0]","[0, 52, 40]","[1, 40, 40]","[1, 657, 41]","[0, 40, 95]",210
118,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 41]","[0, 40, 220]",210
119,"[1, 52, 0]","[0, 52, 43]","[1, 40, 44]","[1, 657, 45]","[0, 40, 151]",210
120,"[1, 52, 0]","[0, 52, 41]","[1, 40, 41]","[1, 657, 42]","[0, 40, 235]",210
121,"[1, 84, 0]","[1, 190, 0]","[1, 407, 1]","[0, 532, 10]","[1, 51, 11]",210
122,"[1, 150, 0]","[0, 159, 15]","[0, 314, 15]","[0, 51, 15]","[1, 20, 15]",210
123,"[1, 150, 0]","[0, 159, 12]","[0, 314, 13]","[0, 51, 13]","[1, 20, 13]",210
124,"[1, 150, 0]","[1, 143, 64]","[1, 1146, 64]","[1, 1380, 235]","[0, 51, 280]",210
125,"[1, 20, 0]","[0, 518, 296]","[1, 32, 296]","[0, 1380, 307]","[1, 20, 307]",210
126,"[1, 159, 0]","[1, 314, 0]","[1, 51, 0]","[0, 20, 0]","[0, 143, 52]",210
127,"[1, 143, 0]","[1, 1146, 0]","[0, 20, 40]","[0, 191, 45]","[1, 166, 67]",210
128,"[1, 159, 0]","[1, 318, 0]","[1, 51, 0]","[0, 20, 0]","[0, 143, 43]",210
129,"[1, 159, 0]","[1, 314, 0]","[1, 51, 0]","[0, 20, 0]","[0, 143, 66]",210
130,"[1, 32, 0]","[0, 32, 25]","[1, 20, 26]","[1, 693, 26]","[0, 20, 76]",210
131,"[1, 192, 0]","[1, 1380, 6]","[1, 51, 6]","[1, 1380, 6]","[1, 505, 6]",210
132,"[1, 20, 0]","[1, 1380, 0]","[1, 1380, 0]","[0, 20, 0]","[1, 524, 4]",210
133,"[1, 693, 0]","[0, 20, 41]","[0, 1380, 41]","[0, 1380, 41]","[0, 524, 41]",210
134,"[1, 641, 0]","[0, 20, 59]","[0, 541, 59]","[0, 192, 59]","[0, 1380, 59]",210
135,"[1, 641, 0]","[0, 20, 40]","[0, 541, 40]","[0, 193, 40]","[0, 1380, 40]",210
136,"[1, 20, 0]","[1, 192, 0]","[1, 1380, 0]","[1, 51, 0]","[1, 1380, 0]",210
137,"[1, 532, 0]","[1, 20, 0]","[1, 51, 0]","[1, 1380, 0]","[1, 51, 0]",210
138,"[1, 143, 0]","[1, 1145, 0]","[1, 1380, 158]","[1, 98, 192]","[0, 20, 198]",210
139,"[1, 201, 0]","[1, 55, 0]","[1, 115, 2]","[1, 91, 2]","[1, 55, 2]",210
140,"[1, 20, 0]","[1, 1380, 8]","[1, 1380, 8]","[1, 524, 8]","[0, 20, 8]",210
141,"[1, 193, 0]","[1, 1380, 0]","[1, 51, 0]","[1, 1380, 0]","[1, 51, 0]",210
142,"[1, 84, 0]","[1, 190, 1]","[1, 407, 1]","[0, 532, 11]","[1, 51, 11]",210
143,"[1, 32, 0]","[0, 20, 1]","[0, 693, 2]","[1, 20, 24]","[1, 1380, 25]",210
144,"[1, 641, 0]","[0, 192, 46]","[0, 1380, 46]","[0, 51, 46]","[0, 1380, 46]",210
145,"[1, 1380, 0]","[1, 98, 20]","[0, 20, 28]","[0, 20, 28]","[0, 182, 28]",210
146,"[1, 641, 0]","[0, 20, 57]","[0, 541, 57]","[0, 192, 57]","[0, 1380, 57]",210
147,"[1, 20, 0]","[1, 20, 0]","[1, 20, 0]","[1, 20, 0]","[1, 20, 0]",210
148,"[1, 201, 0]","[1, 115, 1]","[1, 55, 1]","[1, 91, 1]","[1, 55, 1]",210
149,"[1, 221, 0]","[0, 20, 57]","[0, 51, 57]","[0, 32, 57]","[1, 20, 100]",210
150,"[1, 201, 0]","[1, 55, 0]","[1, 115, 17]","[1, 91, 18]","[1, 55, 19]",210
151,"[1, 693, 0]","[0, 1380, 8]","[0, 1380, 8]","[0, 523, 8]","[0, 523, 8]",210
152,"[1, 201, 0]","[1, 55, 1]","[1, 115, 1]","[1, 91, 2]","[1, 55, 2]",210
153,"[1, 20, 0]","[1, 1380, 0]","[1, 1380, 0]","[0, 20, 0]","[1, 523, 0]",210
154,"[1, 20, 0]","[1, 1380, 0]","[1, 1380, 0]","[1, 525, 0]","[1, 525, 0]",210
155,"[1, 532, 0]","[1, 51, 0]","[0, 20, 0]","[0, 51, 1]","[1, 20, 12]",210
156,"[1, 1380, 0]","[0, 20, 2]","[0, 20, 2]","[0, 160, 2]","[0, 314, 2]",210
157,"[1, 201, 0]","[1, 55, 1]","[1, 91, 8]","[1, 55, 8]","[1, 115, 10]",210
158,"[1, 20, 0]","[0, 201, 14]","[0, 55, 14]","[0, 115, 22]","[0, 91, 23]",210
159,"[1, 201, 0]","[1, 115, 0]","[1, 55, 0]","[1, 91, 0]","[1, 55, 1]",210
160,"[1, 201, 0]","[1, 55, 0]","[1, 91, 1]","[1, 55, 1]","[1, 115, 1]",210
161,"[1, 1380, 0]","[0, 20, 34]","[0, 20, 34]","[0, 159, 34]","[0, 314, 34]",210
162,"[1, 254, 0]","[0, 20, 45]","[0, 541, 45]","[0, 541, 45]","[0, 32, 45]",210
163,"[1, 201, 0]","[1, 55, 3]","[1, 115, 5]","[0, 20, 11]","[1, 91, 12]",210
164,"[1, 192, 0]","[1, 66, 0]","[1, 1380, 0]","[1, 51, 0]","[1, 1380, 0]",210
165,"[1, 201, 0]","[1, 115, 1]","[1, 55, 1]","[1, 91, 2]","[1, 55, 2]",210
166,"[1, 143, 0]","[1, 1145, 0]","[0, 20, 157]","[0, 20, 157]","[0, 159, 157]",210
167,"[1, 192, 0]","[1, 1380, 0]","[1, 51, 0]","[1, 1380, 0]","[1, 51, 0]",210
168,"[1, 143, 0]","[1, 1147, 0]","[1, 1380, 154]","[0, 20, 166]","[0, 20, 166]",210
169,"[1, 51, 0]","[1, 192, 0]","[0, 32, 0]","[0, 32, 0]","[1, 1380, 12]",210
170,"[1, 84, 0]","[1, 190, 0]","[1, 407, 2]","[0, 20, 12]","[0, 541, 12]",210
