,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
424,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1883, 56]","[0, 52, 125]","[0, 52, 125]","[0, 3898, 125]","[1, 52, 125]","[1, 116, 136]","[1, 144, 136]","[1, 517, 138]","[0, 52, 193]","[0, 573, 194]","[1, 83, 194]","[0, 224, 202]","[0, 1443, 203]","[0, 1078, 203]","[1, 52, 203]","[1, 172, 211]","[1, 165, 239]",11
425,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 2090, 59]","[0, 52, 118]","[0, 1427, 121]","[1, 52, 121]","[1, 116, 122]","[1, 144, 123]","[1, 1463, 123]","[0, 564, 181]","[1, 83, 181]","[0, 83, 182]","[0, 52, 183]","[0, 302, 190]","[1, 52, 190]","[0, 185, 190]","[0, 1443, 190]","[0, 1047, 190]","[0, 83, 190]",11
426,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 2090, 59]","[0, 52, 119]","[0, 52, 119]","[0, 1427, 123]","[1, 52, 124]","[1, 116, 126]","[1, 144, 126]","[1, 517, 126]","[1, 993, 127]","[0, 564, 184]","[0, 83, 184]","[1, 52, 184]","[1, 83, 184]","[0, 52, 186]","[0, 302, 196]","[0, 185, 196]","[0, 1443, 196]",11
427,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1851, 58]","[0, 52, 131]","[0, 52, 131]","[0, 3896, 131]","[1, 52, 131]","[1, 116, 146]","[1, 144, 146]","[1, 517, 150]","[0, 564, 211]","[0, 83, 211]","[1, 52, 211]","[1, 83, 211]","[0, 224, 224]","[0, 1443, 224]","[0, 1107, 224]","[1, 52, 226]","[1, 172, 235]",11
428,"[1, 60, 0]","[0, 60, 67]","[1, 52, 67]","[1, 1851, 67]","[1, 463, 207]","[0, 52, 310]","[0, 64, 310]","[0, 1500, 314]","[1, 52, 314]","[0, 1500, 314]","[0, 1000, 314]","[1, 52, 314]","[1, 52, 314]","[1, 116, 316]","[1, 144, 316]","[1, 517, 316]","[0, 564, 372]","[1, 83, 372]","[0, 83, 372]","[0, 224, 386]",11
429,"[1, 60, 0]","[0, 60, 65]","[1, 52, 65]","[1, 2122, 66]","[0, 52, 153]","[0, 52, 153]","[0, 1427, 153]","[1, 52, 153]","[1, 116, 155]","[1, 144, 155]","[1, 1458, 155]","[0, 52, 218]","[0, 573, 220]","[1, 83, 221]","[0, 52, 251]","[0, 302, 265]","[0, 185, 265]","[1, 52, 266]","[0, 1443, 266]","[0, 1079, 266]",11
430,"[1, 60, 0]","[0, 60, 63]","[1, 52, 63]","[1, 2122, 63]","[0, 52, 121]","[0, 1427, 124]","[1, 52, 124]","[1, 116, 125]","[1, 144, 126]","[1, 517, 126]","[1, 1007, 126]","[0, 52, 183]","[0, 573, 183]","[0, 52, 183]","[1, 83, 183]","[0, 224, 195]","[0, 1443, 195]","[0, 1110, 195]","[1, 52, 195]","[0, 263, 199]",11
431,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1787, 60]","[0, 52, 118]","[0, 3897, 122]","[1, 52, 122]","[1, 116, 125]","[1, 144, 125]","[1, 517, 125]","[0, 564, 183]","[0, 83, 183]","[1, 52, 184]","[1, 83, 184]","[0, 224, 194]","[0, 1443, 194]","[0, 1077, 194]","[1, 52, 194]","[1, 172, 203]","[1, 165, 226]",11
432,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1819, 57]","[0, 52, 117]","[0, 52, 117]","[0, 3897, 117]","[1, 52, 117]","[1, 116, 128]","[1, 144, 128]","[1, 517, 129]","[0, 564, 185]","[1, 83, 185]","[0, 83, 185]","[0, 224, 206]","[1, 52, 206]","[0, 1443, 206]","[0, 1078, 206]","[1, 52, 206]","[1, 172, 216]",11
433,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 2090, 57]","[0, 52, 115]","[0, 1427, 117]","[1, 52, 117]","[1, 116, 119]","[1, 144, 119]","[1, 1457, 119]","[0, 52, 176]","[0, 573, 176]","[1, 83, 176]","[0, 52, 183]","[0, 302, 190]","[0, 185, 195]","[0, 1443, 195]","[0, 1077, 195]","[1, 52, 195]","[1, 121, 206]",11
434,"[1, 60, 0]","[0, 60, 60]","[1, 52, 60]","[1, 1819, 60]","[0, 52, 120]","[0, 52, 120]","[0, 1500, 122]","[1, 52, 122]","[0, 2449, 122]","[1, 52, 122]","[1, 116, 125]","[1, 144, 125]","[1, 517, 126]","[0, 564, 181]","[1, 83, 181]","[0, 83, 181]","[0, 224, 192]","[1, 52, 192]","[0, 1443, 192]","[0, 1078, 192]",11
435,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 2090, 57]","[0, 52, 117]","[0, 1427, 117]","[1, 52, 117]","[1, 116, 119]","[1, 144, 119]","[1, 1444, 119]","[0, 564, 177]","[0, 83, 177]","[1, 52, 177]","[1, 83, 177]","[0, 52, 178]","[0, 302, 184]","[0, 185, 193]","[0, 1443, 193]","[0, 1109, 193]","[1, 52, 194]",11
436,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1819, 56]","[0, 52, 117]","[0, 52, 117]","[0, 3896, 122]","[1, 52, 122]","[1, 116, 130]","[1, 144, 131]","[1, 517, 134]","[0, 564, 190]","[1, 83, 190]","[0, 83, 190]","[0, 224, 200]","[0, 1443, 200]","[0, 1047, 200]","[0, 83, 200]","[1, 52, 200]","[1, 172, 207]",11
437,"[1, 60, 0]","[0, 60, 68]","[1, 52, 68]","[1, 2090, 68]","[1, 702, 211]","[0, 52, 214]","[0, 52, 214]","[0, 1427, 217]","[1, 52, 217]","[1, 116, 220]","[1, 144, 220]","[1, 1446, 220]","[0, 64, 270]","[0, 52, 282]","[0, 564, 282]","[0, 83, 282]","[0, 52, 282]","[1, 52, 282]","[1, 83, 282]","[0, 224, 297]",11
438,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1883, 57]","[0, 52, 114]","[0, 52, 114]","[0, 3897, 121]","[1, 52, 121]","[1, 116, 123]","[1, 144, 124]","[1, 517, 124]","[0, 564, 179]","[1, 83, 179]","[0, 83, 179]","[0, 224, 192]","[1, 52, 192]","[0, 1443, 193]","[0, 1079, 193]","[1, 52, 193]","[1, 172, 200]",11
