,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
755,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 46]","[0, 52, 91]","[0, 52, 91]","[0, 4362, 96]","[1, 52, 96]","[1, 116, 117]","[1, 222, 119]","[1, 433, 119]","[0, 564, 163]","[0, 52, 165]","[0, 83, 165]","[1, 83, 168]","[0, 224, 173]","[0, 1443, 173]","[0, 1049, 173]","[0, 83, 173]","[1, 52, 173]",20
756,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 47]","[0, 52, 92]","[0, 52, 92]","[0, 4363, 97]","[1, 52, 97]","[1, 116, 136]","[1, 222, 138]","[1, 433, 138]","[0, 564, 181]","[1, 83, 181]","[0, 83, 184]","[0, 224, 190]","[1, 52, 190]","[0, 1443, 191]","[0, 1079, 191]","[0, 83, 191]","[1, 52, 191]",20
757,"[1, 60, 0]","[0, 60, 46]","[1, 52, 46]","[1, 1947, 48]","[0, 52, 93]","[0, 52, 93]","[0, 4362, 100]","[1, 52, 100]","[1, 116, 119]","[1, 222, 120]","[1, 433, 120]","[0, 564, 163]","[0, 52, 164]","[0, 83, 164]","[1, 83, 165]","[0, 224, 189]","[0, 1443, 189]","[0, 1037, 189]","[0, 93, 189]","[0, 83, 189]",20
758,"[1, 60, 0]","[0, 60, 46]","[1, 52, 46]","[1, 1947, 52]","[0, 52, 96]","[0, 52, 97]","[0, 4363, 99]","[1, 52, 99]","[1, 116, 118]","[1, 222, 118]","[1, 433, 122]","[0, 564, 163]","[0, 83, 163]","[1, 83, 164]","[0, 224, 174]","[0, 1443, 174]","[0, 1036, 174]","[0, 93, 174]","[0, 83, 174]","[1, 52, 174]",20
759,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 48]","[0, 52, 93]","[0, 52, 93]","[0, 4362, 98]","[1, 52, 98]","[1, 116, 119]","[1, 222, 120]","[1, 433, 121]","[0, 564, 164]","[0, 83, 167]","[1, 83, 179]","[0, 224, 180]","[0, 1443, 180]","[0, 1109, 180]","[1, 52, 180]","[1, 236, 208]","[1, 126, 223]",20
760,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 47]","[0, 52, 93]","[0, 52, 93]","[0, 4364, 97]","[1, 52, 97]","[1, 116, 133]","[1, 222, 135]","[1, 433, 135]","[0, 564, 177]","[1, 83, 178]","[0, 83, 179]","[0, 224, 190]","[0, 1443, 190]","[0, 1079, 190]","[1, 52, 190]","[1, 236, 206]","[1, 126, 215]",20
761,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 46]","[1, 579, 144]","[0, 52, 168]","[0, 52, 168]","[0, 4363, 168]","[1, 52, 168]","[0, 259, 185]","[1, 64, 185]","[1, 116, 209]","[1, 222, 210]","[1, 433, 211]","[0, 64, 212]","[1, 433, 344]","[0, 52, 371]","[0, 52, 371]","[0, 573, 371]","[1, 52, 371]",20
762,"[1, 60, 0]","[0, 60, 46]","[1, 52, 46]","[1, 1947, 55]","[0, 52, 100]","[0, 52, 100]","[0, 4363, 104]","[1, 52, 104]","[1, 116, 124]","[1, 222, 125]","[1, 433, 137]","[0, 564, 169]","[0, 83, 169]","[1, 83, 169]","[0, 224, 191]","[0, 1443, 191]","[0, 1037, 191]","[0, 93, 191]","[0, 83, 191]","[1, 52, 191]",20
763,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 47]","[0, 52, 92]","[0, 52, 92]","[0, 4364, 96]","[1, 52, 96]","[1, 116, 123]","[1, 222, 126]","[1, 433, 126]","[0, 564, 168]","[0, 83, 169]","[1, 83, 170]","[0, 224, 180]","[0, 1443, 180]","[0, 1036, 180]","[0, 93, 180]","[0, 83, 180]","[1, 52, 180]",20
764,"[1, 60, 0]","[0, 60, 45]","[1, 52, 46]","[1, 1947, 50]","[0, 52, 96]","[0, 52, 96]","[0, 4363, 100]","[1, 52, 100]","[1, 116, 137]","[1, 222, 138]","[1, 433, 141]","[0, 564, 184]","[0, 83, 184]","[1, 83, 184]","[0, 224, 200]","[0, 1443, 200]","[0, 1110, 200]","[1, 52, 200]","[1, 236, 215]","[1, 126, 223]",20
