,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
297,"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1962, 7]","[0, 52, 8]","[0, 1500, 19]","[1, 52, 19]","[0, 1500, 19]","[1, 52, 19]","[0, 662, 20]","[1, 52, 20]","[1, 116, 22]","[1, 144, 23]","[1, 380, 23]","[0, 52, 23]","[0, 52, 23]","[0, 52, 23]","[0, 564, 28]","[1, 83, 28]","[0, 52, 29]",112
298,"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1962, 8]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 20]","[1, 52, 20]","[0, 1500, 20]","[1, 52, 20]","[0, 661, 20]","[1, 52, 20]","[1, 116, 23]","[1, 144, 24]","[0, 52, 24]","[1, 380, 24]","[0, 52, 24]","[0, 52, 24]","[0, 595, 30]","[1, 83, 31]",112
299,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 7]","[0, 52, 7]","[0, 1500, 18]","[1, 52, 18]","[0, 1500, 18]","[1, 52, 18]","[0, 661, 18]","[1, 52, 18]","[1, 116, 21]","[1, 144, 22]","[1, 380, 22]","[0, 52, 22]","[0, 52, 22]","[0, 52, 22]","[0, 564, 26]","[1, 83, 27]","[0, 52, 27]",112
300,"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 629, 6]","[0, 52, 6]","[0, 1500, 17]","[1, 52, 17]","[0, 1022, 17]","[1, 52, 17]","[1, 116, 23]","[0, 52, 24]","[1, 150, 24]","[1, 521, 24]","[0, 52, 24]","[0, 52, 24]","[0, 564, 29]","[1, 83, 29]","[0, 83, 29]","[0, 52, 29]","[0, 258, 39]",120
301,"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 597, 8]","[0, 52, 8]","[0, 1500, 20]","[1, 52, 20]","[0, 1023, 21]","[1, 52, 21]","[1, 116, 26]","[0, 52, 26]","[1, 150, 26]","[1, 521, 27]","[0, 52, 27]","[0, 52, 27]","[0, 564, 31]","[1, 83, 31]","[0, 52, 31]","[0, 83, 32]","[0, 258, 41]",120
302,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 661, 6]","[0, 52, 6]","[0, 1500, 18]","[1, 52, 18]","[0, 1022, 18]","[1, 52, 18]","[1, 116, 24]","[0, 52, 24]","[1, 150, 24]","[1, 521, 24]","[0, 52, 24]","[0, 52, 25]","[0, 564, 28]","[1, 83, 28]","[0, 52, 29]","[0, 83, 29]","[0, 258, 39]",120
303,"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 570, 5]","[0, 52, 5]","[0, 1500, 15]","[1, 52, 15]","[0, 1022, 15]","[1, 52, 15]","[1, 116, 21]","[1, 150, 22]","[1, 521, 22]","[0, 52, 24]","[0, 52, 24]","[0, 573, 29]","[1, 83, 29]","[0, 52, 29]","[0, 258, 37]","[0, 98, 38]","[0, 1412, 38]",120
304,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 570, 7]","[0, 52, 7]","[0, 1500, 19]","[1, 52, 19]","[0, 1021, 19]","[1, 52, 19]","[1, 116, 25]","[0, 52, 25]","[1, 150, 25]","[1, 521, 25]","[0, 52, 25]","[0, 52, 26]","[0, 564, 31]","[1, 83, 31]","[0, 83, 31]","[0, 52, 31]","[0, 258, 43]",120
305,"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 661, 5]","[0, 52, 6]","[0, 1500, 19]","[1, 52, 19]","[0, 1023, 19]","[1, 52, 19]","[1, 116, 24]","[1, 150, 25]","[0, 52, 25]","[1, 521, 25]","[0, 52, 25]","[0, 52, 25]","[0, 564, 29]","[1, 83, 29]","[0, 52, 30]","[0, 83, 30]","[0, 258, 38]",120
306,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 570, 6]","[0, 52, 7]","[0, 1500, 17]","[1, 52, 17]","[0, 1022, 17]","[1, 52, 17]","[1, 116, 23]","[1, 150, 23]","[0, 52, 23]","[1, 521, 24]","[0, 52, 24]","[0, 52, 24]","[0, 564, 28]","[1, 83, 28]","[0, 52, 29]","[0, 83, 30]","[0, 258, 38]",120
307,"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 661, 5]","[0, 52, 6]","[0, 1500, 18]","[1, 52, 18]","[0, 1023, 18]","[1, 52, 18]","[1, 116, 25]","[0, 52, 25]","[1, 150, 25]","[1, 521, 26]","[0, 52, 26]","[0, 52, 26]","[0, 564, 29]","[1, 83, 29]","[0, 52, 30]","[0, 83, 30]","[0, 258, 45]",120
